nps_id,date_sk,channel_sk,customer_id,score,is_detractor,is_passive,is_promoter,comment
13000001341,20250613,1,999,10,0,0,1,Todo perfecto
13000001342,20250318,1,1381,10,0,0,1,Atención muy buena
13000001343,20240917,2,935,8,0,1,0,
13000001344,20250310,1,1412,10,0,0,1,Todo perfecto
13000001345,20251002,1,296,7,0,1,0,Podría mejorar el empaque
13000001346,20240223,1,933,3,1,0,0,Entrega rápida y producto excelente
13000001347,20250928,1,954,9,0,0,1,Volvería a comprar
13000001348,20241023,2,269,7,0,1,0,Tardó un poco más de lo esperado
13000001349,20250815,2,281,5,1,0,0,Volvería a comprar
13000001350,20250608,2,359,8,0,1,0,Muy conforme con la calidad
13000001351,20250628,1,492,9,0,0,1,
13000001352,20250522,2,489,5,1,0,0,Podría mejorar el empaque
13000001353,20250711,2,386,7,0,1,0,Entrega rápida y producto excelente
13000001354,20250821,1,1329,7,0,1,0,Entrega rápida y producto excelente
13000001355,20240226,2,649,5,1,0,0,Volvería a comprar
13000001356,20250517,1,684,9,0,0,1,Tardó un poco más de lo esperado
13000001357,20250929,2,928,8,0,1,0,
13000001358,20250525,1,1096,5,1,0,0,Muy conforme con la calidad
13000001359,20250625,1,546,10,0,0,1,Muy conforme con la calidad
13000001360,20240324,1,121,10,0,0,1,
13000001361,20240616,2,400,10,0,0,1,Volvería a comprar
13000001362,20240128,1,383,10,0,0,1,Tardó un poco más de lo esperado
13000001363,20240511,1,518,9,0,0,1,
13000001364,20250315,2,1130,9,0,0,1,Atención muy buena
13000001365,20250913,2,921,5,1,0,0,Todo perfecto
13000001366,20240920,1,42,8,0,1,0,
13000001367,20240726,1,1459,2,1,0,0,Muy conforme con la calidad
13000001368,20250922,2,1172,0,1,0,0,Atención muy buena
13000001369,20250904,1,300,7,0,1,0,Podría mejorar el empaque
13000001370,20240225,2,23,10,0,0,1,Todo perfecto
13000001371,20250908,1,321,5,1,0,0,Muy conforme con la calidad
13000001372,20241226,1,426,8,0,1,0,
13000001373,20250716,2,594,9,0,0,1,Volvería a comprar
13000001374,20240709,2,1483,9,0,0,1,Podría mejorar el empaque
13000001375,20251008,1,1003,9,0,0,1,
13000001376,20250526,2,457,5,1,0,0,Todo perfecto
13000001377,20240303,1,746,9,0,0,1,Podría mejorar el empaque
13000001378,20240617,2,150,9,0,0,1,Volvería a comprar
13000001379,20240513,1,1313,8,0,1,0,Volvería a comprar
13000001380,20240628,2,1087,10,0,0,1,Muy conforme con la calidad
13000001381,20250522,1,835,9,0,0,1,Todo perfecto
13000001382,20250202,2,1149,3,1,0,0,
13000001383,20240516,2,587,9,0,0,1,Entrega rápida y producto excelente
13000001384,20250218,1,257,7,0,1,0,Todo perfecto
13000001385,20241128,1,1127,0,1,0,0,Atención muy buena
13000001386,20250802,1,1332,8,0,1,0,Entrega rápida y producto excelente
13000001387,20251012,1,961,0,1,0,0,Podría mejorar el empaque
13000001388,20250206,2,85,9,0,0,1,
13000001389,20250920,2,461,8,0,1,0,Atención muy buena
13000001390,20240424,2,302,4,1,0,0,Volvería a comprar
13000001391,20250610,1,1239,9,0,0,1,
13000001392,20250515,2,633,10,0,0,1,
13000001393,20240902,2,1475,9,0,0,1,Muy conforme con la calidad
13000001394,20250815,1,1377,9,0,0,1,
13000001395,20240604,1,719,3,1,0,0,Entrega rápida y producto excelente
13000001396,20241212,1,390,7,0,1,0,Muy conforme con la calidad
13000001397,20250731,1,541,3,1,0,0,Podría mejorar el empaque
13000001398,20240802,1,1181,7,0,1,0,Atención muy buena
13000001399,20250125,1,1022,7,0,1,0,Atención muy buena
13000001400,20241218,1,485,7,0,1,0,
13000001401,20240212,1,1011,7,0,1,0,Tardó un poco más de lo esperado
13000001402,20241227,1,771,6,1,0,0,Atención muy buena
13000001403,20250912,2,478,0,1,0,0,Entrega rápida y producto excelente
13000001404,20240709,2,529,5,1,0,0,Volvería a comprar
13000001405,20240429,1,73,10,0,0,1,Muy conforme con la calidad
13000001406,20250915,1,615,5,1,0,0,Atención muy buena
13000001407,20250422,2,1048,5,1,0,0,
13000001408,20240517,1,1292,3,1,0,0,Atención muy buena
13000001409,20241208,1,1429,10,0,0,1,Tardó un poco más de lo esperado
13000001410,20241101,1,1353,9,0,0,1,
13000001411,20250218,1,1322,8,0,1,0,Atención muy buena
13000001412,20240207,1,325,7,0,1,0,Muy conforme con la calidad
13000001413,20250315,1,1004,7,0,1,0,
13000001414,20250702,2,509,9,0,0,1,Tardó un poco más de lo esperado
13000001415,20241103,1,1498,8,0,1,0,Entrega rápida y producto excelente
13000001416,20250228,2,166,4,1,0,0,Tardó un poco más de lo esperado
13000001417,20250904,2,971,8,0,1,0,Podría mejorar el empaque
13000001418,20250705,2,1301,8,0,1,0,
13000001419,20251007,2,573,9,0,0,1,Muy conforme con la calidad
13000001420,20240803,2,730,7,0,1,0,Muy conforme con la calidad
13000001421,20250311,2,650,9,0,0,1,Atención muy buena
13000001422,20241007,1,873,9,0,0,1,Muy conforme con la calidad
13000001423,20251005,2,658,9,0,0,1,Podría mejorar el empaque
13000001424,20240903,2,991,1,1,0,0,Tardó un poco más de lo esperado
13000001425,20251003,2,106,3,1,0,0,
13000001426,20250908,2,270,10,0,0,1,Tardó un poco más de lo esperado
13000001427,20250316,1,833,6,1,0,0,Muy conforme con la calidad
13000001428,20240823,1,604,6,1,0,0,Tardó un poco más de lo esperado
13000001429,20240913,2,1051,7,0,1,0,Tardó un poco más de lo esperado
13000001430,20251004,2,212,10,0,0,1,Tardó un poco más de lo esperado
13000001431,20240216,1,1149,8,0,1,0,Volvería a comprar
13000001432,20240925,2,456,8,0,1,0,Atención muy buena
13000001433,20250426,2,859,7,0,1,0,Todo perfecto
13000001434,20241210,2,728,5,1,0,0,Podría mejorar el empaque
13000001435,20240714,1,1062,9,0,0,1,Volvería a comprar
13000001436,20240611,1,995,7,0,1,0,Podría mejorar el empaque
13000001437,20250504,1,1173,8,0,1,0,Tardó un poco más de lo esperado
13000001438,20240803,1,1375,4,1,0,0,Tardó un poco más de lo esperado
13000001439,20240603,2,1073,3,1,0,0,Volvería a comprar
13000001440,20250930,1,767,7,0,1,0,Tardó un poco más de lo esperado
13000001441,20250406,2,969,8,0,1,0,Volvería a comprar
13000001442,20250303,2,466,10,0,0,1,Todo perfecto
13000001443,20250307,1,658,6,1,0,0,Atención muy buena
13000001444,20241023,2,503,1,1,0,0,Tardó un poco más de lo esperado
13000001445,20250712,2,810,0,1,0,0,Entrega rápida y producto excelente
13000001446,20240427,2,1161,7,0,1,0,Volvería a comprar
13000001447,20240402,2,373,7,0,1,0,Podría mejorar el empaque
13000001448,20240402,1,467,6,1,0,0,Entrega rápida y producto excelente
13000001449,20241006,1,165,8,0,1,0,Todo perfecto
13000001450,20250629,2,1212,7,0,1,0,Atención muy buena
13000001451,20250301,1,237,5,1,0,0,Entrega rápida y producto excelente
13000001452,20240825,2,447,10,0,0,1,Volvería a comprar
13000001453,20250314,1,272,3,1,0,0,Atención muy buena
13000001454,20250109,2,690,7,0,1,0,Podría mejorar el empaque
13000001455,20240211,1,254,7,0,1,0,Todo perfecto
13000001456,20240820,2,639,8,0,1,0,Muy conforme con la calidad
13000001457,20241114,2,1257,10,0,0,1,Entrega rápida y producto excelente
13000001458,20241029,2,1322,7,0,1,0,
13000001459,20250214,2,1418,9,0,0,1,Podría mejorar el empaque
13000001460,20250908,1,1163,5,1,0,0,Todo perfecto
13000001461,20241203,1,1237,7,0,1,0,Podría mejorar el empaque
13000001462,20241124,1,1313,10,0,0,1,Tardó un poco más de lo esperado
13000001463,20240713,2,558,7,0,1,0,Entrega rápida y producto excelente
13000001464,20250407,2,806,8,0,1,0,Tardó un poco más de lo esperado
13000001465,20240605,1,362,9,0,0,1,
13000001466,20250616,1,8,7,0,1,0,
13000001467,20241122,2,54,5,1,0,0,Podría mejorar el empaque
13000001468,20240330,2,554,3,1,0,0,Todo perfecto
13000001469,20250314,1,1409,9,0,0,1,Volvería a comprar
13000001470,20241005,2,259,6,1,0,0,Atención muy buena
13000001471,20240405,1,1397,9,0,0,1,Muy conforme con la calidad
13000001472,20250522,2,1378,10,0,0,1,Entrega rápida y producto excelente
13000001473,20240924,2,1170,8,0,1,0,Entrega rápida y producto excelente
13000001474,20250829,2,224,10,0,0,1,Podría mejorar el empaque
13000001475,20241030,1,1127,7,0,1,0,
13000001476,20240603,2,1321,9,0,0,1,Todo perfecto
13000001477,20241030,2,1371,6,1,0,0,Podría mejorar el empaque
13000001478,20240716,1,726,8,0,1,0,
13000001479,20241205,2,874,4,1,0,0,Entrega rápida y producto excelente
13000001480,20241119,2,370,5,1,0,0,Volvería a comprar
13000001481,20240402,1,712,9,0,0,1,Todo perfecto
13000001482,20241217,2,1315,9,0,0,1,Podría mejorar el empaque
13000001483,20240413,2,1494,6,1,0,0,Muy conforme con la calidad
13000001484,20240430,1,578,8,0,1,0,Muy conforme con la calidad
13000001485,20250721,2,380,8,0,1,0,
13000001486,20241114,1,969,7,0,1,0,Todo perfecto
13000001487,20240723,2,233,7,0,1,0,Muy conforme con la calidad
13000001488,20240204,2,1027,7,0,1,0,Tardó un poco más de lo esperado
13000001489,20250704,1,130,10,0,0,1,Muy conforme con la calidad
13000001490,20251007,1,688,10,0,0,1,Todo perfecto
13000001491,20241029,2,415,7,0,1,0,Entrega rápida y producto excelente
13000001492,20240908,2,691,1,1,0,0,Entrega rápida y producto excelente
13000001493,20240518,1,254,9,0,0,1,Muy conforme con la calidad
13000001494,20250415,1,966,10,0,0,1,Atención muy buena
13000001495,20250916,2,516,9,0,0,1,Tardó un poco más de lo esperado
13000001496,20240304,1,40,6,1,0,0,
13000001497,20250502,2,28,9,0,0,1,
13000001498,20240212,2,464,8,0,1,0,Atención muy buena
13000001499,20241028,1,1244,10,0,0,1,Podría mejorar el empaque
13000001500,20250408,2,904,10,0,0,1,
13000001501,20250719,1,371,8,0,1,0,Entrega rápida y producto excelente
13000001502,20241214,2,385,9,0,0,1,Atención muy buena
13000001503,20250311,1,655,7,0,1,0,Atención muy buena
13000001504,20240909,2,973,10,0,0,1,Atención muy buena
13000001505,20250314,1,159,3,1,0,0,Entrega rápida y producto excelente
13000001506,20240219,2,325,9,0,0,1,Atención muy buena
13000001507,20240511,1,908,7,0,1,0,Todo perfecto
13000001508,20240512,1,1022,10,0,0,1,Muy conforme con la calidad
13000001509,20240731,2,410,10,0,0,1,Tardó un poco más de lo esperado
13000001510,20240623,2,743,8,0,1,0,Todo perfecto
13000001511,20250422,1,937,8,0,1,0,Todo perfecto
13000001512,20250321,1,1301,10,0,0,1,Tardó un poco más de lo esperado
13000001513,20241019,1,1313,5,1,0,0,Volvería a comprar
13000001514,20250610,2,1245,10,0,0,1,Volvería a comprar
13000001515,20240820,1,519,10,0,0,1,Entrega rápida y producto excelente
13000001516,20250213,1,832,0,1,0,0,Atención muy buena
13000001517,20240430,1,37,2,1,0,0,Entrega rápida y producto excelente
13000001518,20250524,2,602,10,0,0,1,
13000001519,20241226,2,621,2,1,0,0,Entrega rápida y producto excelente
13000001520,20240503,2,369,8,0,1,0,Entrega rápida y producto excelente
13000001521,20241118,2,890,7,0,1,0,
13000001522,20240917,1,334,8,0,1,0,Tardó un poco más de lo esperado
13000001523,20241216,1,347,8,0,1,0,Podría mejorar el empaque
13000001524,20240513,1,1138,10,0,0,1,Tardó un poco más de lo esperado
13000001525,20240514,1,1271,8,0,1,0,Todo perfecto
13000001526,20250916,1,509,4,1,0,0,Volvería a comprar
13000001527,20240217,1,1409,7,0,1,0,Entrega rápida y producto excelente
13000001528,20240410,2,875,6,1,0,0,Todo perfecto
13000001529,20250130,2,867,8,0,1,0,Atención muy buena
13000001530,20241124,1,111,5,1,0,0,Todo perfecto
13000001531,20250326,1,1486,8,0,1,0,Muy conforme con la calidad
13000001532,20250819,2,1084,10,0,0,1,Atención muy buena
13000001533,20250407,2,780,8,0,1,0,Podría mejorar el empaque
13000001534,20241219,1,1037,1,1,0,0,Todo perfecto
13000001535,20240221,1,592,5,1,0,0,
13000001536,20250918,1,1010,10,0,0,1,Tardó un poco más de lo esperado
13000001537,20250512,1,1292,3,1,0,0,Entrega rápida y producto excelente
13000001538,20240309,1,594,5,1,0,0,Todo perfecto
13000001539,20240405,1,1453,9,0,0,1,Atención muy buena
13000001540,20240214,1,119,10,0,0,1,Volvería a comprar
13000001541,20240830,2,488,1,1,0,0,
13000001542,20250405,2,32,3,1,0,0,Muy conforme con la calidad
13000001543,20240414,1,1340,3,1,0,0,Todo perfecto
13000001544,20241121,1,783,9,0,0,1,Todo perfecto
13000001545,20241216,2,72,8,0,1,0,Tardó un poco más de lo esperado
13000001546,20240804,2,403,2,1,0,0,Volvería a comprar
13000001547,20240116,2,890,9,0,0,1,Tardó un poco más de lo esperado
13000001548,20240919,2,992,8,0,1,0,Entrega rápida y producto excelente
13000001549,20241221,2,538,6,1,0,0,Podría mejorar el empaque
13000001550,20240417,1,262,9,0,0,1,
13000001551,20250906,2,1256,8,0,1,0,Muy conforme con la calidad
13000001552,20250327,1,704,9,0,0,1,Podría mejorar el empaque
13000001553,20250402,2,417,9,0,0,1,Volvería a comprar
13000001554,20250626,1,984,9,0,0,1,
13000001555,20250518,1,768,7,0,1,0,Podría mejorar el empaque
13000001556,20250908,1,615,9,0,0,1,
13000001557,20240809,1,995,6,1,0,0,Volvería a comprar
13000001558,20250326,2,56,6,1,0,0,
13000001559,20240809,1,1440,7,0,1,0,Tardó un poco más de lo esperado
13000001560,20250802,1,832,8,0,1,0,Todo perfecto
13000001561,20241210,2,217,10,0,0,1,Podría mejorar el empaque
13000001562,20240822,2,1323,9,0,0,1,Volvería a comprar
13000001563,20250212,1,803,8,0,1,0,Atención muy buena
13000001564,20250108,1,512,10,0,0,1,Volvería a comprar
13000001565,20240903,2,952,10,0,0,1,Volvería a comprar
13000001566,20250213,1,1433,10,0,0,1,
13000001567,20250510,2,824,9,0,0,1,Tardó un poco más de lo esperado
13000001568,20241207,1,384,7,0,1,0,Volvería a comprar
13000001569,20240910,2,1029,8,0,1,0,Volvería a comprar
13000001570,20250228,2,297,8,0,1,0,Tardó un poco más de lo esperado
13000001571,20250504,1,1101,6,1,0,0,Todo perfecto
13000001572,20240410,2,464,2,1,0,0,Tardó un poco más de lo esperado
13000001573,20241101,1,727,7,0,1,0,Atención muy buena
13000001574,20240207,1,71,8,0,1,0,Entrega rápida y producto excelente
13000001575,20240401,2,520,8,0,1,0,Tardó un poco más de lo esperado
13000001576,20250109,1,930,9,0,0,1,Podría mejorar el empaque
13000001577,20250503,1,447,8,0,1,0,Entrega rápida y producto excelente
13000001578,20241121,1,900,8,0,1,0,Tardó un poco más de lo esperado
13000001579,20250411,1,304,8,0,1,0,Atención muy buena
13000001580,20250911,2,954,8,0,1,0,Podría mejorar el empaque
13000001581,20250507,1,765,5,1,0,0,Muy conforme con la calidad
13000001582,20250902,1,731,5,1,0,0,Podría mejorar el empaque
13000001583,20250923,1,938,7,0,1,0,
13000001584,20250728,1,105,3,1,0,0,Podría mejorar el empaque
13000001585,20250825,1,1346,7,0,1,0,Atención muy buena
13000001586,20240730,2,563,5,1,0,0,Atención muy buena
13000001587,20250511,1,41,7,0,1,0,Todo perfecto
13000001588,20240408,1,947,7,0,1,0,Volvería a comprar
13000001589,20240717,2,1259,9,0,0,1,Muy conforme con la calidad
13000001590,20250102,1,110,7,0,1,0,Entrega rápida y producto excelente
13000001591,20240611,2,375,6,1,0,0,
13000001592,20250123,1,229,5,1,0,0,Atención muy buena
13000001593,20240825,1,425,8,0,1,0,Todo perfecto
13000001594,20250203,2,1452,9,0,0,1,Muy conforme con la calidad
13000001595,20250225,1,366,10,0,0,1,
13000001596,20241009,2,983,9,0,0,1,Todo perfecto
13000001597,20241010,2,1418,10,0,0,1,Entrega rápida y producto excelente
13000001598,20250130,1,943,10,0,0,1,Tardó un poco más de lo esperado
13000001599,20250707,1,1162,10,0,0,1,Podría mejorar el empaque
13000001600,20240224,2,117,10,0,0,1,Podría mejorar el empaque
13000001601,20240613,1,68,9,0,0,1,
13000001602,20250808,1,763,10,0,0,1,Volvería a comprar
13000001603,20240123,1,45,8,0,1,0,Muy conforme con la calidad
13000001604,20240515,1,930,10,0,0,1,Tardó un poco más de lo esperado
13000001605,20240318,1,743,3,1,0,0,Entrega rápida y producto excelente
13000001606,20250317,2,578,7,0,1,0,Volvería a comprar
13000001607,20250315,2,1409,8,0,1,0,Tardó un poco más de lo esperado
13000001608,20240828,2,831,9,0,0,1,Volvería a comprar
13000001609,20250404,2,862,9,0,0,1,Podría mejorar el empaque
13000001610,20240305,1,391,5,1,0,0,Entrega rápida y producto excelente
13000001611,20240619,1,1044,9,0,0,1,Tardó un poco más de lo esperado
13000001612,20241004,2,539,8,0,1,0,Todo perfecto
13000001613,20250205,2,758,8,0,1,0,Volvería a comprar
13000001614,20240407,2,616,5,1,0,0,Volvería a comprar
13000001615,20250509,1,1281,8,0,1,0,Atención muy buena
13000001616,20250710,2,1029,9,0,0,1,Todo perfecto
13000001617,20250917,1,160,10,0,0,1,Muy conforme con la calidad
13000001618,20241127,2,1004,9,0,0,1,Muy conforme con la calidad
13000001619,20241103,2,522,9,0,0,1,Atención muy buena
13000001620,20250702,1,474,8,0,1,0,Todo perfecto
13000001621,20240729,2,809,3,1,0,0,Tardó un poco más de lo esperado
13000001622,20250127,2,1000,6,1,0,0,
13000001623,20240804,1,657,10,0,0,1,Volvería a comprar
13000001624,20250328,1,1183,8,0,1,0,Todo perfecto
13000001625,20250922,2,549,9,0,0,1,Entrega rápida y producto excelente
13000001626,20240211,1,1483,10,0,0,1,Tardó un poco más de lo esperado
13000001627,20240605,1,958,8,0,1,0,Tardó un poco más de lo esperado
13000001628,20240706,2,13,10,0,0,1,Entrega rápida y producto excelente
13000001629,20250822,1,810,10,0,0,1,Tardó un poco más de lo esperado
13000001630,20240717,1,1336,5,1,0,0,Volvería a comprar
13000001631,20240411,1,672,5,1,0,0,Todo perfecto
13000001632,20240716,1,445,8,0,1,0,Podría mejorar el empaque
13000001633,20250531,2,1127,6,1,0,0,Podría mejorar el empaque
13000001634,20241007,1,604,8,0,1,0,Entrega rápida y producto excelente
13000001635,20250112,1,433,7,0,1,0,Entrega rápida y producto excelente
13000001636,20251003,1,1234,5,1,0,0,Todo perfecto
13000001637,20240615,1,70,6,1,0,0,Todo perfecto
13000001638,20250824,1,540,9,0,0,1,Todo perfecto
13000001639,20250224,1,606,6,1,0,0,Atención muy buena
13000001640,20250303,2,1351,9,0,0,1,
13000001641,20250106,1,714,10,0,0,1,Muy conforme con la calidad
13000001642,20241124,2,1011,7,0,1,0,Entrega rápida y producto excelente
13000001643,20250409,2,349,10,0,0,1,
13000001644,20240210,2,422,9,0,0,1,Todo perfecto
13000001645,20240327,2,972,8,0,1,0,Muy conforme con la calidad
13000001646,20240901,2,1008,8,0,1,0,Atención muy buena
13000001647,20241125,1,14,2,1,0,0,Muy conforme con la calidad
13000001648,20240620,1,1124,7,0,1,0,Atención muy buena
13000001649,20241117,2,976,9,0,0,1,Entrega rápida y producto excelente
13000001650,20250221,1,1434,8,0,1,0,Podría mejorar el empaque
13000001651,20240904,2,1388,7,0,1,0,Entrega rápida y producto excelente
13000001652,20250519,2,1326,9,0,0,1,Volvería a comprar
13000001653,20250814,1,1296,8,0,1,0,Todo perfecto
13000001654,20250906,1,1414,7,0,1,0,Muy conforme con la calidad
13000001655,20240312,2,751,7,0,1,0,Todo perfecto
13000001656,20241013,2,825,10,0,0,1,Entrega rápida y producto excelente
13000001657,20241225,2,1199,8,0,1,0,Entrega rápida y producto excelente
13000001658,20240921,1,955,7,0,1,0,Podría mejorar el empaque
13000001659,20240829,2,433,7,0,1,0,Volvería a comprar
13000001660,20240301,1,1431,5,1,0,0,Muy conforme con la calidad
13000001661,20251004,1,1274,6,1,0,0,Podría mejorar el empaque
13000001662,20240114,1,1323,2,1,0,0,Todo perfecto
13000001663,20240513,1,712,3,1,0,0,Todo perfecto
13000001664,20241005,1,62,10,0,0,1,Atención muy buena
13000001665,20241119,2,269,4,1,0,0,Muy conforme con la calidad
13000001666,20241011,1,1214,8,0,1,0,Todo perfecto
13000001667,20250225,2,242,4,1,0,0,
13000001668,20240630,1,118,8,0,1,0,Tardó un poco más de lo esperado
13000001669,20250215,1,375,9,0,0,1,Tardó un poco más de lo esperado
13000001670,20250302,2,597,7,0,1,0,
13000001671,20250711,1,928,8,0,1,0,Tardó un poco más de lo esperado
13000001672,20240202,2,388,9,0,0,1,Muy conforme con la calidad
13000001673,20240426,1,1141,6,1,0,0,Tardó un poco más de lo esperado
13000001674,20250413,2,1358,8,0,1,0,Entrega rápida y producto excelente
13000001675,20240226,2,882,8,0,1,0,
13000001676,20250802,1,402,7,0,1,0,Todo perfecto
13000001677,20240229,1,542,9,0,0,1,Podría mejorar el empaque
13000001678,20241129,1,901,9,0,0,1,Atención muy buena
13000001679,20240614,1,386,7,0,1,0,Todo perfecto
13000001680,20250329,2,1359,7,0,1,0,Atención muy buena
13000001681,20240617,1,371,9,0,0,1,Atención muy buena
13000001682,20240626,1,511,7,0,1,0,Podría mejorar el empaque
13000001683,20240717,1,852,9,0,0,1,Volvería a comprar
13000001684,20250804,1,668,9,0,0,1,Podría mejorar el empaque
13000001685,20250831,2,999,8,0,1,0,Entrega rápida y producto excelente
13000001686,20240920,1,380,10,0,0,1,Volvería a comprar
13000001687,20250117,2,1485,1,1,0,0,
13000001688,20240323,1,1302,8,0,1,0,
13000001689,20250420,1,1319,6,1,0,0,Podría mejorar el empaque
13000001690,20240115,1,196,7,0,1,0,Muy conforme con la calidad
13000001691,20250928,2,343,6,1,0,0,Tardó un poco más de lo esperado
13000001692,20241230,2,518,9,0,0,1,Podría mejorar el empaque
13000001693,20240318,2,414,9,0,0,1,Entrega rápida y producto excelente
13000001694,20250616,2,415,9,0,0,1,Entrega rápida y producto excelente
13000001695,20250811,1,1372,8,0,1,0,Muy conforme con la calidad
13000001696,20240316,1,995,7,0,1,0,Muy conforme con la calidad
13000001697,20250707,1,487,3,1,0,0,Volvería a comprar
13000001698,20240309,1,279,8,0,1,0,
13000001699,20240508,1,1176,8,0,1,0,Todo perfecto
13000001700,20241128,2,1166,9,0,0,1,Todo perfecto
13000001701,20241001,2,996,8,0,1,0,Muy conforme con la calidad
13000001702,20240602,1,746,5,1,0,0,Podría mejorar el empaque
13000001703,20250927,1,1048,7,0,1,0,Entrega rápida y producto excelente
13000001704,20240109,2,1042,4,1,0,0,Podría mejorar el empaque
13000001705,20250830,1,433,7,0,1,0,Tardó un poco más de lo esperado
13000001706,20250618,1,671,10,0,0,1,Todo perfecto
13000001707,20250829,1,347,10,0,0,1,Muy conforme con la calidad
13000001708,20240901,1,878,1,1,0,0,Atención muy buena
13000001709,20240129,1,1432,2,1,0,0,Todo perfecto
13000001710,20250827,2,160,8,0,1,0,Todo perfecto
13000001711,20250528,1,339,9,0,0,1,Todo perfecto
13000001712,20250425,1,119,1,1,0,0,Entrega rápida y producto excelente
13000001713,20241105,2,462,9,0,0,1,Volvería a comprar
13000001714,20250803,1,744,7,0,1,0,Tardó un poco más de lo esperado
13000001715,20240328,2,760,6,1,0,0,Volvería a comprar
13000001716,20240725,2,189,7,0,1,0,Atención muy buena
13000001717,20240426,1,720,7,0,1,0,Volvería a comprar
13000001718,20240903,2,1034,9,0,0,1,
13000001719,20250806,2,1346,3,1,0,0,Volvería a comprar
13000001720,20250902,1,1281,8,0,1,0,Podría mejorar el empaque
13000001721,20241225,1,463,4,1,0,0,Todo perfecto
13000001722,20240207,2,665,0,1,0,0,Todo perfecto
13000001723,20250318,1,42,9,0,0,1,Todo perfecto
13000001724,20241118,1,24,8,0,1,0,Podría mejorar el empaque
13000001725,20241126,1,1004,7,0,1,0,
13000001726,20240125,2,1220,9,0,0,1,Podría mejorar el empaque
13000001727,20250419,1,794,7,0,1,0,Podría mejorar el empaque
13000001728,20240219,2,184,9,0,0,1,Todo perfecto
13000001729,20240627,2,78,7,0,1,0,Atención muy buena
13000001730,20250218,1,246,8,0,1,0,Tardó un poco más de lo esperado
13000001731,20240324,1,519,5,1,0,0,Muy conforme con la calidad
13000001732,20250609,1,569,7,0,1,0,Podría mejorar el empaque
13000001733,20241020,2,721,8,0,1,0,Volvería a comprar
13000001734,20240515,2,234,10,0,0,1,Entrega rápida y producto excelente
13000001735,20240904,2,355,9,0,0,1,Volvería a comprar
13000001736,20250908,1,1477,4,1,0,0,Atención muy buena
13000001737,20250526,1,292,2,1,0,0,Muy conforme con la calidad
13000001738,20250807,2,829,5,1,0,0,
13000001739,20240409,1,637,3,1,0,0,Tardó un poco más de lo esperado
13000001740,20240322,1,481,7,0,1,0,
13000001741,20250321,2,117,10,0,0,1,Todo perfecto
13000001742,20250603,1,427,0,1,0,0,Volvería a comprar
13000001743,20250130,1,971,7,0,1,0,Volvería a comprar
13000001744,20241124,1,891,7,0,1,0,Tardó un poco más de lo esperado
13000001745,20250312,2,1400,8,0,1,0,
13000001746,20240814,1,1360,2,1,0,0,Muy conforme con la calidad
13000001747,20240610,1,1227,6,1,0,0,Atención muy buena
13000001748,20240925,1,581,2,1,0,0,Tardó un poco más de lo esperado
13000001749,20240424,2,884,8,0,1,0,Todo perfecto
13000001750,20250906,2,609,8,0,1,0,Tardó un poco más de lo esperado
13000001751,20250409,2,500,6,1,0,0,Todo perfecto
13000001752,20241010,2,325,10,0,0,1,
13000001753,20240313,1,848,10,0,0,1,Podría mejorar el empaque
13000001754,20241009,1,1116,8,0,1,0,Atención muy buena
13000001755,20250916,2,1251,8,0,1,0,Volvería a comprar
13000001756,20241119,2,1439,2,1,0,0,Entrega rápida y producto excelente
13000001757,20240911,2,900,7,0,1,0,Tardó un poco más de lo esperado
13000001758,20240903,1,434,10,0,0,1,Podría mejorar el empaque
13000001759,20250730,2,134,10,0,0,1,Entrega rápida y producto excelente
13000001760,20251007,2,131,9,0,0,1,Tardó un poco más de lo esperado
13000001761,20250304,2,547,6,1,0,0,Volvería a comprar
13000001762,20240831,1,946,3,1,0,0,Tardó un poco más de lo esperado
13000001763,20250110,1,1267,10,0,0,1,Tardó un poco más de lo esperado
13000001764,20240408,2,331,10,0,0,1,Volvería a comprar
13000001765,20250723,1,44,3,1,0,0,Atención muy buena
13000001766,20240402,2,1194,9,0,0,1,Muy conforme con la calidad
13000001767,20250609,1,734,6,1,0,0,Volvería a comprar
13000001768,20240829,2,543,9,0,0,1,Muy conforme con la calidad
13000001769,20250324,1,140,8,0,1,0,Entrega rápida y producto excelente
13000001770,20241001,2,474,6,1,0,0,Podría mejorar el empaque
13000001771,20240119,1,1038,9,0,0,1,Podría mejorar el empaque
13000001772,20240614,2,925,3,1,0,0,
13000001773,20240402,2,301,1,1,0,0,Atención muy buena
13000001774,20241214,2,750,10,0,0,1,Todo perfecto
13000001775,20240705,1,828,10,0,0,1,Podría mejorar el empaque
13000001776,20241009,1,1174,6,1,0,0,Podría mejorar el empaque
13000001777,20240529,2,882,10,0,0,1,Volvería a comprar
13000001778,20241217,1,1440,7,0,1,0,Atención muy buena
13000001779,20240909,1,422,6,1,0,0,Volvería a comprar
13000001780,20240518,1,505,10,0,0,1,Entrega rápida y producto excelente
13000001781,20240407,2,105,4,1,0,0,Volvería a comprar
13000001782,20240507,1,524,4,1,0,0,Tardó un poco más de lo esperado
13000001783,20241120,2,220,0,1,0,0,Entrega rápida y producto excelente
13000001784,20250124,1,737,9,0,0,1,Atención muy buena
13000001785,20240428,1,68,8,0,1,0,Volvería a comprar
13000001786,20241123,1,975,4,1,0,0,Muy conforme con la calidad
13000001787,20250108,2,12,5,1,0,0,Tardó un poco más de lo esperado
13000001788,20240507,2,1284,9,0,0,1,Muy conforme con la calidad
